doy,month,minute,hour,ghi_wm2
129,5,1059,17.65,176.64
129,5,1060,17.6667,71.23
129,5,1061,17.6833,39.87
129,5,1062,17.7,48.68
129,5,1063,17.7167,71.49
129,5,1064,17.7333,50.65
129,5,1065,17.75,48.55
129,5,1066,17.7667,50.79
129,5,1067,17.7833,36.42
129,5,1068,17.8,37.65
129,5,1069,17.8167,64.47
129,5,1070,17.8333,21.08
129,5,1071,17.85,50.23
129,5,1072,17.8667,44.28
129,5,1073,17.8833,26.13
129,5,1074,17.9,43.07
129,5,1075,17.9167,42.63
129,5,1076,17.9333,35.18
129,5,1077,17.95,23.61
129,5,1078,17.9667,28.02
129,5,1079,17.9833,52.94
129,5,1080,18.0,84.04
129,5,1081,18.0167,83.48
129,5,1082,18.0333,77.1
129,5,1083,18.05,109.32
129,5,1084,18.0667,108.14
129,5,1085,18.0833,133.85
129,5,1086,18.1,92.76
129,5,1087,18.1167,103.83
129,5,1088,18.1333,102.93
129,5,1089,18.15,55.16
129,5,1090,18.1667,134.25
129,5,1091,18.1833,131.23
129,5,1092,18.2,97.1
129,5,1093,18.2167,125.18
129,5,1094,18.2333,109.86
129,5,1095,18.25,94.59
129,5,1096,18.2667,83.33
129,5,1097,18.2833,68.47
129,5,1098,18.3,95.14
129,5,1099,18.3167,83.66
129,5,1100,18.3333,103.94
129,5,1101,18.35,97.73
129,5,1102,18.3667,73.46
129,5,1103,18.3833,65.52
129,5,1104,18.4,78.03
129,5,1105,18.4167,48.98
129,5,1106,18.4333,35.01
129,5,1107,18.45,47.49
129,5,1108,18.4667,27.22
129,5,1109,18.4833,64.54
129,5,1110,18.5,33.7
129,5,1111,18.5167,51.4
129,5,1112,18.5333,51.51
129,5,1113,18.55,53.82
129,5,1114,18.5667,48.54
129,5,1115,18.5833,47.68
129,5,1116,18.6,40.83
129,5,1117,18.6167,31.89
129,5,1118,18.6333,24.28
129,5,1119,18.65,34.9
129,5,1120,18.6667,26.87
129,5,1121,18.6833,33.53
129,5,1122,18.7,36.78
129,5,1123,18.7167,22.74
129,5,1124,18.7333,20.54
129,5,1125,18.75,27.59
129,5,1126,18.7667,19.88
129,5,1127,18.7833,13.78
129,5,1128,18.8,15.96
129,5,1129,18.8167,15.33
129,5,1130,18.8333,12.26
129,5,1131,18.85,9.2
129,5,1132,18.8667,6.13
129,5,1133,18.8833,0.89
129,5,1134,18.9,0.0
129,5,1135,18.9167,0.0
129,5,1136,18.9333,0.0
129,5,1137,18.95,0.0
129,5,1138,18.9667,0.0
129,5,1139,18.9833,0.0
129,5,1140,19.0,0.0
129,5,1141,19.0167,0.0
129,5,1142,19.0333,0.0
129,5,1143,19.05,0.0
129,5,1144,19.0667,0.0
129,5,1145,19.0833,0.0
129,5,1146,19.1,0.0
129,5,1147,19.1167,0.0
129,5,1148,19.1333,0.0
129,5,1149,19.15,0.0
129,5,1150,19.1667,0.0
129,5,1151,19.1833,0.0
129,5,1152,19.2,0.0
129,5,1153,19.2167,0.0
129,5,1154,19.2333,0.0
129,5,1155,19.25,0.0
129,5,1156,19.2667,0.0
129,5,1157,19.2833,0.0
129,5,1158,19.3,0.0
129,5,1159,19.3167,0.0
129,5,1160,19.3333,0.0
129,5,1161,19.35,0.0
129,5,1162,19.3667,0.0
129,5,1163,19.3833,0.0
129,5,1164,19.4,0.0
129,5,1165,19.4167,0.0
129,5,1166,19.4333,0.0
129,5,1167,19.45,0.0
129,5,1168,19.4667,0.0
129,5,1169,19.4833,0.0
129,5,1170,19.5,0.0
129,5,1171,19.5167,0.0
129,5,1172,19.5333,0.0
129,5,1173,19.55,0.0
129,5,1174,19.5667,0.0
129,5,1175,19.5833,0.0
129,5,1176,19.6,0.0
129,5,1177,19.6167,0.0
129,5,1178,19.6333,0.0
129,5,1179,19.65,0.0
129,5,1180,19.6667,0.0
129,5,1181,19.6833,0.0
129,5,1182,19.7,0.0
129,5,1183,19.7167,0.0
129,5,1184,19.7333,0.0
129,5,1185,19.75,0.0
129,5,1186,19.7667,0.0
129,5,1187,19.7833,0.0
129,5,1188,19.8,0.0
129,5,1189,19.8167,0.0
129,5,1190,19.8333,0.0
129,5,1191,19.85,0.0
129,5,1192,19.8667,0.0
129,5,1193,19.8833,0.0
129,5,1194,19.9,0.0
129,5,1195,19.9167,0.0
129,5,1196,19.9333,0.0
129,5,1197,19.95,0.0
129,5,1198,19.9667,0.0
129,5,1199,19.9833,0.0
129,5,1200,20.0,0.0
129,5,1201,20.0167,0.0
129,5,1202,20.0333,0.0
129,5,1203,20.05,0.0
129,5,1204,20.0667,0.0
129,5,1205,20.0833,0.0
129,5,1206,20.1,0.0
129,5,1207,20.1167,0.0
129,5,1208,20.1333,0.0
129,5,1209,20.15,0.0
129,5,1210,20.1667,0.0
129,5,1211,20.1833,0.0
129,5,1212,20.2,0.0
129,5,1213,20.2167,0.0
129,5,1214,20.2333,0.0
129,5,1215,20.25,0.0
129,5,1216,20.2667,0.0
129,5,1217,20.2833,0.0
129,5,1218,20.3,0.0
129,5,1219,20.3167,0.0
129,5,1220,20.3333,0.0
129,5,1221,20.35,0.0
129,5,1222,20.3667,0.0
129,5,1223,20.3833,0.0
129,5,1224,20.4,0.0
129,5,1225,20.4167,0.0
129,5,1226,20.4333,0.0
129,5,1227,20.45,0.0
129,5,1228,20.4667,0.0
129,5,1229,20.4833,0.0
129,5,1230,20.5,0.0
129,5,1231,20.5167,0.0
129,5,1232,20.5333,0.0
129,5,1233,20.55,0.0
129,5,1234,20.5667,0.0
129,5,1235,20.5833,0.0
129,5,1236,20.6,0.0
129,5,1237,20.6167,0.0
129,5,1238,20.6333,0.0
129,5,1239,20.65,0.0
129,5,1240,20.6667,0.0
129,5,1241,20.6833,0.0
129,5,1242,20.7,0.0
129,5,1243,20.7167,0.0
129,5,1244,20.7333,0.0
129,5,1245,20.75,0.0
129,5,1246,20.7667,0.0
129,5,1247,20.7833,0.0
129,5,1248,20.8,0.0
129,5,1249,20.8167,0.0
129,5,1250,20.8333,0.0
129,5,1251,20.85,0.0
129,5,1252,20.8667,0.0
129,5,1253,20.8833,0.0
129,5,1254,20.9,0.0
129,5,1255,20.9167,0.0
129,5,1256,20.9333,0.0
129,5,1257,20.95,0.0
129,5,1258,20.9667,0.0
129,5,1259,20.9833,0.0
129,5,1260,21.0,0.0
129,5,1261,21.0167,0.0
129,5,1262,21.0333,0.0
129,5,1263,21.05,0.0
129,5,1264,21.0667,0.0
129,5,1265,21.0833,0.0
129,5,1266,21.1,0.0
129,5,1267,21.1167,0.0
129,5,1268,21.1333,0.0
129,5,1269,21.15,0.0
129,5,1270,21.1667,0.0
129,5,1271,21.1833,0.0
129,5,1272,21.2,0.0
129,5,1273,21.2167,0.0
129,5,1274,21.2333,0.0
129,5,1275,21.25,0.0
129,5,1276,21.2667,0.0
129,5,1277,21.2833,0.0
129,5,1278,21.3,0.0
129,5,1279,21.3167,0.0
129,5,1280,21.3333,0.0
129,5,1281,21.35,0.0
129,5,1282,21.3667,0.0
129,5,1283,21.3833,0.0
129,5,1284,21.4,0.0
129,5,1285,21.4167,0.0
129,5,1286,21.4333,0.0
129,5,1287,21.45,0.0
129,5,1288,21.4667,0.0
129,5,1289,21.4833,0.0
129,5,1290,21.5,0.0
129,5,1291,21.5167,0.0
129,5,1292,21.5333,0.0
129,5,1293,21.55,0.0
129,5,1294,21.5667,0.0
129,5,1295,21.5833,0.0
129,5,1296,21.6,0.0
129,5,1297,21.6167,0.0
129,5,1298,21.6333,0.0
129,5,1299,21.65,0.0
129,5,1300,21.6667,0.0
129,5,1301,21.6833,0.0
129,5,1302,21.7,0.0
129,5,1303,21.7167,0.0
129,5,1304,21.7333,0.0
129,5,1305,21.75,0.0
129,5,1306,21.7667,0.0
129,5,1307,21.7833,0.0
129,5,1308,21.8,0.0
129,5,1309,21.8167,0.0
129,5,1310,21.8333,0.0
129,5,1311,21.85,0.0
129,5,1312,21.8667,0.0
129,5,1313,21.8833,0.0
129,5,1314,21.9,0.0
129,5,1315,21.9167,0.0
129,5,1316,21.9333,0.0
129,5,1317,21.95,0.0
129,5,1318,21.9667,0.0
129,5,1319,21.9833,0.0
129,5,1320,22.0,0.0
129,5,1321,22.0167,0.0
129,5,1322,22.0333,0.0
129,5,1323,22.05,0.0
129,5,1324,22.0667,0.0
129,5,1325,22.0833,0.0
129,5,1326,22.1,0.0
129,5,1327,22.1167,0.0
129,5,1328,22.1333,0.0
129,5,1329,22.15,0.0
129,5,1330,22.1667,0.0
129,5,1331,22.1833,0.0
129,5,1332,22.2,0.0
129,5,1333,22.2167,0.0
129,5,1334,22.2333,0.0
129,5,1335,22.25,0.0
129,5,1336,22.2667,0.0
129,5,1337,22.2833,0.0
129,5,1338,22.3,0.0
129,5,1339,22.3167,0.0
129,5,1340,22.3333,0.0
129,5,1341,22.35,0.0
129,5,1342,22.3667,0.0
129,5,1343,22.3833,0.0
129,5,1344,22.4,0.0
129,5,1345,22.4167,0.0
129,5,1346,22.4333,0.0
129,5,1347,22.45,0.0
129,5,1348,22.4667,0.0
129,5,1349,22.4833,0.0
129,5,1350,22.5,0.0
129,5,1351,22.5167,0.0
129,5,1352,22.5333,0.0
129,5,1353,22.55,0.0
129,5,1354,22.5667,0.0
129,5,1355,22.5833,0.0
129,5,1356,22.6,0.0
129,5,1357,22.6167,0.0
129,5,1358,22.6333,0.0
129,5,1359,22.65,0.0
129,5,1360,22.6667,0.0
129,5,1361,22.6833,0.0
129,5,1362,22.7,0.0
129,5,1363,22.7167,0.0
129,5,1364,22.7333,0.0
129,5,1365,22.75,0.0
129,5,1366,22.7667,0.0
129,5,1367,22.7833,0.0
129,5,1368,22.8,0.0
129,5,1369,22.8167,0.0
129,5,1370,22.8333,0.0
129,5,1371,22.85,0.0
129,5,1372,22.8667,0.0
129,5,1373,22.8833,0.0
129,5,1374,22.9,0.0
129,5,1375,22.9167,0.0
129,5,1376,22.9333,0.0
129,5,1377,22.95,0.0
129,5,1378,22.9667,0.0
129,5,1379,22.9833,0.0
129,5,1380,23.0,0.0
129,5,1381,23.0167,0.0
129,5,1382,23.0333,0.0
129,5,1383,23.05,0.0
129,5,1384,23.0667,0.0
129,5,1385,23.0833,0.0
129,5,1386,23.1,0.0
129,5,1387,23.1167,0.0
129,5,1388,23.1333,0.0
129,5,1389,23.15,0.0
129,5,1390,23.1667,0.0
129,5,1391,23.1833,0.0
129,5,1392,23.2,0.0
129,5,1393,23.2167,0.0
129,5,1394,23.2333,0.0
129,5,1395,23.25,0.0
129,5,1396,23.2667,0.0
129,5,1397,23.2833,0.0
129,5,1398,23.3,0.0
129,5,1399,23.3167,0.0
129,5,1400,23.3333,0.0
129,5,1401,23.35,0.0
129,5,1402,23.3667,0.0
129,5,1403,23.3833,0.0
129,5,1404,23.4,0.0
129,5,1405,23.4167,0.0
129,5,1406,23.4333,0.0
129,5,1407,23.45,0.0
129,5,1408,23.4667,0.0
129,5,1409,23.4833,0.0
129,5,1410,23.5,0.0
129,5,1411,23.5167,0.0
129,5,1412,23.5333,0.0
129,5,1413,23.55,0.0
129,5,1414,23.5667,0.0
129,5,1415,23.5833,0.0
129,5,1416,23.6,0.0
129,5,1417,23.6167,0.0
129,5,1418,23.6333,0.0
129,5,1419,23.65,0.0
129,5,1420,23.6667,0.0
129,5,1421,23.6833,0.0
129,5,1422,23.7,0.0
129,5,1423,23.7167,0.0
129,5,1424,23.7333,0.0
129,5,1425,23.75,0.0
129,5,1426,23.7667,0.0
129,5,1427,23.7833,0.0
129,5,1428,23.8,0.0
129,5,1429,23.8167,0.0
129,5,1430,23.8333,0.0
129,5,1431,23.85,0.0
129,5,1432,23.8667,0.0
129,5,1433,23.8833,0.0
129,5,1434,23.9,0.0
129,5,1435,23.9167,0.0
129,5,1436,23.9333,0.0
129,5,1437,23.95,0.0
129,5,1438,23.9667,0.0
129,5,1439,23.9833,0.0
130,5,0,0.0,0.0
130,5,1,0.0167,0.0
130,5,2,0.0333,0.0
130,5,3,0.05,0.0
130,5,4,0.0667,0.0
130,5,5,0.0833,0.0
130,5,6,0.1,0.0
130,5,7,0.1167,0.0
130,5,8,0.1333,0.0
130,5,9,0.15,0.0
130,5,10,0.1667,0.0
130,5,11,0.1833,0.0
130,5,12,0.2,0.0
130,5,13,0.2167,0.0
130,5,14,0.2333,0.0
130,5,15,0.25,0.0
130,5,16,0.2667,0.0
130,5,17,0.2833,0.0
130,5,18,0.3,0.0
130,5,19,0.3167,0.0
130,5,20,0.3333,0.0
130,5,21,0.35,0.0
130,5,22,0.3667,0.0
130,5,23,0.3833,0.0
130,5,24,0.4,0.0
130,5,25,0.4167,0.0
130,5,26,0.4333,0.0
130,5,27,0.45,0.0
130,5,28,0.4667,0.0
130,5,29,0.4833,0.0
130,5,30,0.5,0.0
130,5,31,0.5167,0.0
130,5,32,0.5333,0.0
130,5,33,0.55,0.0
130,5,34,0.5667,0.0
130,5,35,0.5833,0.0
130,5,36,0.6,0.0
130,5,37,0.6167,0.0
130,5,38,0.6333,0.0
130,5,39,0.65,0.0
130,5,40,0.6667,0.0
130,5,41,0.6833,0.0
130,5,42,0.7,0.0
130,5,43,0.7167,0.0
130,5,44,0.7333,0.0
130,5,45,0.75,0.0
130,5,46,0.7667,0.0
130,5,47,0.7833,0.0
130,5,48,0.8,0.0
130,5,49,0.8167,0.0
130,5,50,0.8333,0.0
130,5,51,0.85,0.0
130,5,52,0.8667,0.0
130,5,53,0.8833,0.0
130,5,54,0.9,0.0
130,5,55,0.9167,0.0
130,5,56,0.9333,0.0
130,5,57,0.95,0.0
130,5,58,0.9667,0.0
130,5,59,0.9833,0.0
130,5,60,1.0,0.0
130,5,61,1.0167,0.0
130,5,62,1.0333,0.0
130,5,63,1.05,0.0
130,5,64,1.0667,0.0
130,5,65,1.0833,0.0
130,5,66,1.1,0.0
130,5,67,1.1167,0.0
130,5,68,1.1333,0.0
130,5,69,1.15,0.0
130,5,70,1.1667,0.0
130,5,71,1.1833,0.0
130,5,72,1.2,0.0
130,5,73,1.2167,0.0
130,5,74,1.2333,0.0
130,5,75,1.25,0.0
130,5,76,1.2667,0.0
130,5,77,1.2833,0.0
130,5,78,1.3,0.0
130,5,79,1.3167,0.0
130,5,80,1.3333,0.0
130,5,81,1.35,0.0
130,5,82,1.3667,0.0
130,5,83,1.3833,0.0
130,5,84,1.4,0.0
130,5,85,1.4167,0.0
130,5,86,1.4333,0.0
130,5,87,1.45,0.0
130,5,88,1.4667,0.0
130,5,89,1.4833,0.0
130,5,90,1.5,0.0
130,5,91,1.5167,0.0
130,5,92,1.5333,0.0
130,5,93,1.55,0.0
130,5,94,1.5667,0.0
130,5,95,1.5833,0.0
130,5,96,1.6,0.0
130,5,97,1.6167,0.0
130,5,98,1.6333,0.0
130,5,99,1.65,0.0
130,5,100,1.6667,0.0
130,5,101,1.6833,0.0
130,5,102,1.7,0.0
130,5,103,1.7167,0.0
130,5,104,1.7333,0.0
130,5,105,1.75,0.0
130,5,106,1.7667,0.0
130,5,107,1.7833,0.0
130,5,108,1.8,0.0
130,5,109,1.8167,0.0
130,5,110,1.8333,0.0
130,5,111,1.85,0.0
130,5,112,1.8667,0.0
130,5,113,1.8833,0.0
130,5,114,1.9,0.0
130,5,115,1.9167,0.0
130,5,116,1.9333,0.0
130,5,117,1.95,0.0
130,5,118,1.9667,0.0
130,5,119,1.9833,0.0
130,5,120,2.0,0.0
130,5,121,2.0167,0.0
130,5,122,2.0333,0.0
130,5,123,2.05,0.0
130,5,124,2.0667,0.0
130,5,125,2.0833,0.0
130,5,126,2.1,0.0
130,5,127,2.1167,0.0
130,5,128,2.1333,0.0
130,5,129,2.15,0.0
130,5,130,2.1667,0.0
130,5,131,2.1833,0.0
130,5,132,2.2,0.0
130,5,133,2.2167,0.0
130,5,134,2.2333,0.0
130,5,135,2.25,0.0
130,5,136,2.2667,0.0
130,5,137,2.2833,0.0
130,5,138,2.3,0.0
130,5,139,2.3167,0.0
130,5,140,2.3333,0.0
130,5,141,2.35,0.0
130,5,142,2.3667,0.0
130,5,143,2.3833,0.0
130,5,144,2.4,0.0
130,5,145,2.4167,0.0
130,5,146,2.4333,0.0
130,5,147,2.45,0.0
130,5,148,2.4667,0.0
130,5,149,2.4833,0.0
130,5,150,2.5,0.0
130,5,151,2.5167,0.0
130,5,152,2.5333,0.0
130,5,153,2.55,0.0
130,5,154,2.5667,0.0
130,5,155,2.5833,0.0
130,5,156,2.6,0.0
130,5,157,2.6167,0.0
130,5,158,2.6333,0.0
130,5,159,2.65,0.0
130,5,160,2.6667,0.0
130,5,161,2.6833,0.0
130,5,162,2.7,0.0
130,5,163,2.7167,0.0
130,5,164,2.7333,0.0
130,5,165,2.75,0.0
130,5,166,2.7667,0.0
130,5,167,2.7833,0.0
130,5,168,2.8,0.0
130,5,169,2.8167,0.0
130,5,170,2.8333,0.0
130,5,171,2.85,0.0
130,5,172,2.8667,0.0
130,5,173,2.8833,0.0
130,5,174,2.9,0.0
130,5,175,2.9167,0.0
130,5,176,2.9333,0.0
130,5,177,2.95,0.0
130,5,178,2.9667,0.0
130,5,179,2.9833,0.0
130,5,180,3.0,0.0
130,5,181,3.0167,0.0
130,5,182,3.0333,0.0
130,5,183,3.05,0.0
130,5,184,3.0667,0.0
130,5,185,3.0833,0.0
130,5,186,3.1,0.0
130,5,187,3.1167,0.0
130,5,188,3.1333,0.0
130,5,189,3.15,0.0
130,5,190,3.1667,0.0
130,5,191,3.1833,0.0
130,5,192,3.2,0.0
130,5,193,3.2167,0.0
130,5,194,3.2333,0.0
130,5,195,3.25,0.0
130,5,196,3.2667,0.0
130,5,197,3.2833,0.0
130,5,198,3.3,0.0
130,5,199,3.3167,0.0
130,5,200,3.3333,0.0
130,5,201,3.35,0.0
130,5,202,3.3667,0.0
130,5,203,3.3833,0.0
130,5,204,3.4,0.0
130,5,205,3.4167,0.0
130,5,206,3.4333,0.0
130,5,207,3.45,0.0
130,5,208,3.4667,0.0
130,5,209,3.4833,0.0
130,5,210,3.5,0.0
130,5,211,3.5167,0.0
130,5,212,3.5333,0.0
130,5,213,3.55,0.0
130,5,214,3.5667,0.0
130,5,215,3.5833,0.0
130,5,216,3.6,0.0
130,5,217,3.6167,0.0
130,5,218,3.6333,0.0
130,5,219,3.65,0.0
130,5,220,3.6667,0.0
130,5,221,3.6833,0.0
130,5,222,3.7,0.0
130,5,223,3.7167,0.0
130,5,224,3.7333,0.0
130,5,225,3.75,0.0
130,5,226,3.7667,0.0
130,5,227,3.7833,0.0
130,5,228,3.8,0.0
130,5,229,3.8167,0.0
130,5,230,3.8333,0.0
130,5,231,3.85,0.0
130,5,232,3.8667,0.0
130,5,233,3.8833,0.0
130,5,234,3.9,0.0
130,5,235,3.9167,0.0
130,5,236,3.9333,0.0
130,5,237,3.95,0.0
130,5,238,3.9667,0.0
130,5,239,3.9833,0.0
130,5,240,4.0,0.0
130,5,241,4.0167,0.0
130,5,242,4.0333,0.0
130,5,243,4.05,0.0
130,5,244,4.0667,0.0
130,5,245,4.0833,0.0
130,5,246,4.1,0.0
130,5,247,4.1167,0.0
130,5,248,4.1333,0.0
130,5,249,4.15,0.0
130,5,250,4.1667,0.0
130,5,251,4.1833,0.0
130,5,252,4.2,0.0
130,5,253,4.2167,0.0
130,5,254,4.2333,0.0
130,5,255,4.25,0.0
130,5,256,4.2667,0.0
130,5,257,4.2833,0.0
130,5,258,4.3,0.0
130,5,259,4.3167,0.0
130,5,260,4.3333,0.0
130,5,261,4.35,0.0
130,5,262,4.3667,0.0
130,5,263,4.3833,0.0
130,5,264,4.4,0.0
130,5,265,4.4167,0.0
130,5,266,4.4333,0.0
130,5,267,4.45,0.0
130,5,268,4.4667,0.0
130,5,269,4.4833,0.0
130,5,270,4.5,0.0
130,5,271,4.5167,0.0
130,5,272,4.5333,0.0
130,5,273,4.55,0.0
130,5,274,4.5667,0.0
130,5,275,4.5833,0.0
130,5,276,4.6,0.0
130,5,277,4.6167,0.0
130,5,278,4.6333,0.0
130,5,279,4.65,0.0
130,5,280,4.6667,0.0
130,5,281,4.6833,0.0
130,5,282,4.7,0.0
130,5,283,4.7167,0.0
130,5,284,4.7333,0.0
130,5,285,4.75,0.0
130,5,286,4.7667,0.0
130,5,287,4.7833,0.0
130,5,288,4.8,0.0
130,5,289,4.8167,0.0
130,5,290,4.8333,0.0
130,5,291,4.85,0.0
130,5,292,4.8667,0.0
130,5,293,4.8833,0.0
130,5,294,4.9,0.0
130,5,295,4.9167,0.0
130,5,296,4.9333,0.0
130,5,297,4.95,0.0
130,5,298,4.9667,0.0
130,5,299,4.9833,0.0
130,5,300,5.0,0.0
130,5,301,5.0167,0.0
130,5,302,5.0333,0.0
130,5,303,5.05,0.0
130,5,304,5.0667,0.0
130,5,305,5.0833,0.0
130,5,306,5.1,0.0
130,5,307,5.1167,0.0
130,5,308,5.1333,0.0
130,5,309,5.15,0.0
130,5,310,5.1667,0.0
130,5,311,5.1833,0.0
130,5,312,5.2,0.0
130,5,313,5.2167,0.0
130,5,314,5.2333,0.0
130,5,315,5.25,0.0
130,5,316,5.2667,0.0
130,5,317,5.2833,0.0
130,5,318,5.3,0.0
130,5,319,5.3167,0.0
130,5,320,5.3333,0.0
130,5,321,5.35,0.0
130,5,322,5.3667,0.0
130,5,323,5.3833,0.0
130,5,324,5.4,0.0
130,5,325,5.4167,2.87
130,5,326,5.4333,6.13
130,5,327,5.45,6.66
130,5,328,5.4667,7.24
130,5,329,5.4833,11.46
130,5,330,5.5,6.75
130,5,331,5.5167,16.63
130,5,332,5.5333,17.4
130,5,333,5.55,17.2
130,5,334,5.5667,20.42
130,5,335,5.5833,5.11
130,5,336,5.6,8.32
130,5,337,5.6167,9.01
130,5,338,5.6333,9.11
130,5,339,5.65,11.0
130,5,340,5.6667,9.76
130,5,341,5.6833,7.74
130,5,342,5.7,8.95
130,5,343,5.7167,12.22
130,5,344,5.7333,11.7
130,5,345,5.75,15.01
130,5,346,5.7667,14.8
130,5,347,5.7833,21.51
130,5,348,5.8,17.38
130,5,349,5.8167,15.5
130,5,350,5.8333,24.95
130,5,351,5.85,20.1
130,5,352,5.8667,18.11
130,5,353,5.8833,19.07
130,5,354,5.9,21.9
130,5,355,5.9167,94.82
130,5,356,5.9333,76.26
130,5,357,5.95,100.9
130,5,358,5.9667,103.94
130,5,359,5.9833,106.98
130,5,360,6.0,84.74
130,5,361,6.0167,113.05
130,5,362,6.0333,116.09
130,5,363,6.05,119.12
130,5,364,6.0667,71.72
130,5,365,6.0833,125.18
130,5,366,6.1,116.98
130,5,367,6.1167,131.23
130,5,368,6.1333,131.59
130,5,369,6.15,137.27
130,5,370,6.1667,123.04
130,5,371,6.1833,143.3
130,5,372,6.2,146.32
130,5,373,6.2167,149.33
130,5,374,6.2333,146.62
130,5,375,6.25,155.35
130,5,376,6.2667,158.35
130,5,377,6.2833,161.35
130,5,378,6.3,145.07
130,5,379,6.3167,167.35
130,5,380,6.3333,150.37
130,5,381,6.35,85.74
130,5,382,6.3667,146.11
130,5,383,6.3833,92.83
130,5,384,6.4,133.89
130,5,385,6.4167,86.58
130,5,386,6.4333,100.49
130,5,387,6.45,120.78
130,5,388,6.4667,169.39
130,5,389,6.4833,92.66
130,5,390,6.5,19.26
130,5,391,6.5167,50.88
130,5,392,6.5333,49.23
130,5,393,6.55,34.02
130,5,394,6.5667,35.85
130,5,395,6.5833,42.3
130,5,396,6.6,50.35
130,5,397,6.6167,51.07
130,5,398,6.6333,28.74
130,5,399,6.65,40.05
130,5,400,6.6667,137.04
130,5,401,6.6833,232.59
130,5,402,6.7,235.51
130,5,403,6.7167,232.15
130,5,404,6.7333,166.27
130,5,405,6.75,50.32
130,5,406,6.7667,61.27
130,5,407,6.7833,52.32
130,5,408,6.8,39.27
130,5,409,6.8167,58.35
130,5,410,6.8333,258.81
130,5,411,6.85,261.71
130,5,412,6.8667,264.6
130,5,413,6.8833,262.75
130,5,414,6.9,270.37
130,5,415,6.9167,273.25
130,5,416,6.9333,210.95
130,5,417,6.95,278.99
130,5,418,6.9667,281.86
130,5,419,6.9833,284.72
130,5,420,7.0,210.59
130,5,421,7.0167,192.73
130,5,422,7.0333,188.63
130,5,423,7.05,147.79
130,5,424,7.0667,215.97
130,5,425,7.0833,219.79
130,5,426,7.1,166.61
130,5,427,7.1167,173.26
130,5,428,7.1333,228.98
130,5,429,7.15,273.27
130,5,430,7.1667,256.51
130,5,431,7.1833,274.09
130,5,432,7.2,172.0
130,5,433,7.2167,232.36
130,5,434,7.2333,204.75
130,5,435,7.25,57.66
130,5,436,7.2667,96.44
130,5,437,7.2833,74.31
130,5,438,7.3,50.64
130,5,439,7.3167,62.38
130,5,440,7.3333,343.77
130,5,441,7.35,213.34
130,5,442,7.3667,349.29
130,5,443,7.3833,352.03
130,5,444,7.4,354.78
130,5,445,7.4167,162.17
130,5,446,7.4333,224.25
130,5,447,7.45,163.28
130,5,448,7.4667,220.62
130,5,449,7.4833,331.45
130,5,450,7.5,189.16
130,5,451,7.5167,188.66
130,5,452,7.5333,262.09
130,5,453,7.55,318.77
130,5,454,7.5667,275.51
130,5,455,7.5833,368.99
130,5,456,7.6,387.26
130,5,457,7.6167,389.93
130,5,458,7.6333,392.59
130,5,459,7.65,395.25
130,5,460,7.6667,336.8
130,5,461,7.6833,359.52
130,5,462,7.7,369.42
130,5,463,7.7167,405.82
130,5,464,7.7333,408.45
130,5,465,7.75,411.07
130,5,466,7.7667,413.69
130,5,467,7.7833,416.3
130,5,468,7.8,357.0
130,5,469,7.8167,421.5
130,5,470,7.8333,424.09
130,5,471,7.85,325.89
130,5,472,7.8667,317.5
130,5,473,7.8833,386.99
130,5,474,7.9,434.39
130,5,475,7.9167,411.64
130,5,476,7.9333,340.74
130,5,477,7.95,442.04
130,5,478,7.9667,313.02
130,5,479,7.9833,379.62
130,5,480,8.0,256.58
130,5,481,8.0167,349.9
130,5,482,8.0333,414.93
130,5,483,8.05,176.35
130,5,484,8.0667,306.28
130,5,485,8.0833,289.24
130,5,486,8.1,357.96
130,5,487,8.1167,317.35
130,5,488,8.1333,213.25
130,5,489,8.15,238.38
130,5,490,8.1667,287.48
130,5,491,8.1833,328.9
130,5,492,8.2,353.16
130,5,493,8.2167,384.36
130,5,494,8.2333,376.75
130,5,495,8.25,281.56
130,5,496,8.2667,272.77
130,5,497,8.2833,466.08
130,5,498,8.3,266.7
130,5,499,8.3167,264.08
130,5,500,8.3333,392.28
130,5,501,8.35,352.94
130,5,502,8.3667,263.0
130,5,503,8.3833,238.07
130,5,504,8.4,202.34
130,5,505,8.4167,238.5
130,5,506,8.4333,430.95
130,5,507,8.45,140.34
130,5,508,8.4667,318.74
130,5,509,8.4833,411.28
130,5,510,8.5,522.08
130,5,511,8.5167,524.37
130,5,512,8.5333,526.67
130,5,513,8.55,326.8
130,5,514,8.5667,433.62
130,5,515,8.5833,253.58
130,5,516,8.6,240.19
130,5,517,8.6167,391.07
130,5,518,8.6333,236.36
130,5,519,8.65,358.42
130,5,520,8.6667,430.16
130,5,521,8.6833,546.92
130,5,522,8.7,545.07
130,5,523,8.7167,551.33
130,5,524,8.7333,550.33
130,5,525,8.75,391.26
130,5,526,8.7667,296.48
130,5,527,8.7833,223.24
130,5,528,8.8,375.98
130,5,529,8.8167,342.78
130,5,530,8.8333,342.45
130,5,531,8.85,427.64
130,5,532,8.8667,454.97
130,5,533,8.8833,324.32
130,5,534,8.9,204.55
130,5,535,8.9167,128.19
130,5,536,8.9333,91.65
130,5,537,8.95,124.22
130,5,538,8.9667,87.78
130,5,539,8.9833,111.42
130,5,540,9.0,128.83
130,5,541,9.0167,114.12
130,5,542,9.0333,110.64
130,5,543,9.05,135.9
130,5,544,9.0667,97.4
130,5,545,9.0833,84.94
