doy,month,hour,ghi_hourly_wm2
117,4,10,324.03
117,4,11,592.5
117,4,12,707.82
117,4,13,630.22
117,4,14,206.82
117,4,15,407.21
117,4,16,248.93
117,4,17,157.42
117,4,18,19.54
117,4,19,0.0
117,4,20,0.0
117,4,21,0.0
117,4,22,0.0
117,4,23,0.0
118,4,0,0.0
118,4,1,0.0
118,4,2,0.0
118,4,3,0.0
118,4,4,0.0
118,4,5,13.57
118,4,6,91.93
118,4,7,237.05
118,4,8,330.42
118,4,9,234.93
118,4,10,362.95
118,4,11,411.75
118,4,12,432.02
118,4,13,553.24
118,4,14,383.42
118,4,15,263.89
118,4,16,292.79
118,4,17,132.84
118,4,18,30.55
118,4,19,0.0
118,4,20,0.0
118,4,21,0.0
118,4,22,0.0
118,4,23,0.0
119,4,0,0.0
119,4,1,0.0
119,4,2,0.0
119,4,3,0.0
119,4,4,0.0
119,4,5,13.37
119,4,6,131.12
119,4,7,250.02
119,4,8,313.24
119,4,9,246.23
119,4,10,479.55
119,4,11,609.9
119,4,12,309.09
119,4,13,570.26
119,4,14,416.65
119,4,15,451.18
119,4,16,245.55
119,4,17,164.76
119,4,18,28.98
119,4,19,0.0
119,4,20,0.0
119,4,21,0.0
119,4,22,0.0
119,4,23,0.0
120,4,0,0.0
120,4,1,0.0
120,4,2,0.0
120,4,3,0.0
120,4,4,0.0
120,4,5,5.66
120,4,6,119.35
120,4,7,244.55
120,4,8,395.79
120,4,9,346.64
120,4,10,596.44
120,4,11,387.65
120,4,12,562.42
120,4,13,334.31
120,4,14,479.26
120,4,15,308.53
120,4,16,292.14
120,4,17,119.67
120,4,18,24.94
120,4,19,0.0
120,4,20,0.0
120,4,21,0.0
120,4,22,0.0
120,4,23,0.0
121,5,0,0.0
121,5,1,0.0
121,5,2,0.0
121,5,3,0.0
121,5,4,0.0
121,5,5,22.15
121,5,6,137.09
121,5,7,290.86
121,5,8,362.28
121,5,9,438.46
121,5,10,476.8
121,5,11,464.2
121,5,12,407.33
121,5,13,496.5
121,5,14,394.57
121,5,15,453.95
121,5,16,327.2
121,5,17,166.51
121,5,18,39.2
121,5,19,0.0
121,5,20,0.0
121,5,21,0.0
121,5,22,0.0
121,5,23,0.0
122,5,0,0.0
122,5,1,0.0
122,5,2,0.0
122,5,3,0.0
122,5,4,0.0
122,5,5,14.48
122,5,6,156.26
122,5,7,249.69
122,5,8,274.34
122,5,9,485.87
122,5,10,415.23
122,5,11,524.4
122,5,12,688.79
122,5,13,598.58
122,5,14,430.19
122,5,15,355.68
122,5,16,285.08
122,5,17,126.37
122,5,18,64.63
122,5,19,0.0
122,5,20,0.0
122,5,21,0.0
122,5,22,0.0
122,5,23,0.0
123,5,0,0.0
123,5,1,0.0
123,5,2,0.0
123,5,3,0.0
123,5,4,0.0
123,5,5,18.12
123,5,6,141.07
123,5,7,249.79
123,5,8,415.58
123,5,9,308.95
123,5,10,477.8
123,5,11,511.3
123,5,12,424.4
123,5,13,456.92
123,5,14,546.53
123,5,15,325.4
123,5,16,321.59
123,5,17,199.65
123,5,18,35.27
123,5,19,0.0
123,5,20,0.0
123,5,21,0.0
123,5,22,0.0
123,5,23,0.0
124,5,0,0.0
124,5,1,0.0
124,5,2,0.0
124,5,3,0.0
124,5,4,0.0
124,5,5,20.88
124,5,6,100.77
124,5,7,277.9
124,5,8,383.56
124,5,9,291.49
124,5,10,418.76
124,5,11,432.24
124,5,12,448.29
124,5,13,581.03
124,5,14,318.19
124,5,15,240.86
124,5,16,287.04
124,5,17,147.57
124,5,18,66.69
124,5,19,0.0
124,5,20,0.0
124,5,21,0.0
124,5,22,0.0
124,5,23,0.0
125,5,0,0.0
125,5,1,0.0
125,5,2,0.0
125,5,3,0.0
125,5,4,0.0
125,5,5,14.36
125,5,6,138.39
125,5,7,145.43
125,5,8,406.09
125,5,9,304.68
125,5,10,490.29
125,5,11,490.74
125,5,12,425.93
125,5,13,525.64
125,5,14,468.83
125,5,15,328.06
125,5,16,297.49
125,5,17,202.49
125,5,18,41.81
125,5,19,0.0
125,5,20,0.0
125,5,21,0.0
125,5,22,0.0
125,5,23,0.0
126,5,0,0.0
126,5,1,0.0
126,5,2,0.0
126,5,3,0.0
126,5,4,0.0
126,5,5,28.37
126,5,6,101.9
126,5,7,307.98
126,5,8,392.01
126,5,9,409.42
126,5,10,455.9
126,5,11,608.99
126,5,12,516.99
126,5,13,370.91
126,5,14,334.21
126,5,15,396.0
126,5,16,321.99
126,5,17,145.84
126,5,18,49.48
126,5,19,0.0
126,5,20,0.0
126,5,21,0.0
126,5,22,0.0
126,5,23,0.0
127,5,0,0.0
127,5,1,0.0
127,5,2,0.0
127,5,3,0.0
127,5,4,0.0
127,5,5,24.57
127,5,6,101.7
127,5,7,297.98
127,5,8,453.55
127,5,9,438.52
127,5,10,528.58
127,5,11,431.84
127,5,12,570.92
127,5,13,219.52
127,5,14,376.03
127,5,15,381.83
127,5,16,284.76
127,5,17,87.11
127,5,18,39.65
127,5,19,0.0
127,5,20,0.0
127,5,21,0.0
127,5,22,0.0
127,5,23,0.0
128,5,0,0.0
128,5,1,0.0
128,5,2,0.0
128,5,3,0.0
128,5,4,0.0
128,5,5,14.74
128,5,6,143.99
128,5,7,278.39
128,5,8,417.06
128,5,9,349.02
128,5,10,349.73
128,5,11,660.05
128,5,12,523.9
128,5,13,541.94
128,5,14,333.06
128,5,15,274.02
128,5,16,327.95
128,5,17,218.35
128,5,18,56.85
128,5,19,0.0
128,5,20,0.0
128,5,21,0.0
128,5,22,0.0
128,5,23,0.0
129,5,0,0.0
129,5,1,0.0
129,5,2,0.0
129,5,3,0.0
129,5,4,0.0
129,5,5,24.95
129,5,6,109.76
129,5,7,216.71
129,5,8,251.31
129,5,9,278.94
129,5,10,411.02
129,5,11,628.92
129,5,12,422.89
129,5,13,421.31
129,5,14,578.02
129,5,15,325.61
129,5,16,296.7
129,5,17,135.66
129,5,18,54.92
129,5,19,0.0
129,5,20,0.0
129,5,21,0.0
129,5,22,0.0
129,5,23,0.0
130,5,0,0.0
130,5,1,0.0
130,5,2,0.0
130,5,3,0.0
130,5,4,0.0
130,5,5,14.62
130,5,6,135.61
130,5,7,284.29
130,5,8,325.91
130,5,9,373.46
130,5,10,531.52
130,5,11,449.58
130,5,12,546.64
130,5,13,525.32
130,5,14,394.15
130,5,15,201.69
130,5,16,216.49
130,5,17,152.08
130,5,18,34.76
130,5,19,0.0
130,5,20,0.0
130,5,21,0.0
130,5,22,0.0
130,5,23,0.0
131,5,0,0.0
131,5,1,0.0
131,5,2,0.0
131,5,3,0.0
131,5,4,0.0
131,5,5,23.32
131,5,6,162.59
131,5,7,244.29
131,5,8,372.05
131,5,9,509.06
131,5,10,482.14
131,5,11,293.79
131,5,12,330.76
131,5,13,299.25
131,5,14,556.84
131,5,15,399.05
131,5,16,239.76
131,5,17,195.59
131,5,18,47.52
131,5,19,0.0
131,5,20,0.0
131,5,21,0.0
131,5,22,0.0
131,5,23,0.0
132,5,0,0.0
132,5,1,0.0
132,5,2,0.0
132,5,3,0.0
132,5,4,0.0
132,5,5,27.61
132,5,6,155.34
132,5,7,315.54
132,5,8,385.29
132,5,9,417.63
132,5,10,616.12
132,5,11,559.91
132,5,12,695.5
132,5,13,493.75
132,5,14,361.85
132,5,15,428.19
132,5,16,306.09
132,5,17,135.92
132,5,18,55.65
132,5,19,0.0
132,5,20,0.0
132,5,21,0.0
132,5,22,0.0
132,5,23,0.0
133,5,0,0.0
133,5,1,0.0
133,5,2,0.0
133,5,3,0.0
133,5,4,0.0
133,5,5,26.62
133,5,6,129.32
133,5,7,148.45
133,5,8,405.02
133,5,9,560.07
133,5,10,405.28
133,5,11,461.45
133,5,12,591.29
133,5,13,604.7
133,5,14,477.3
133,5,15,250.95
133,5,16,281.19
133,5,17,216.73
133,5,18,57.08
133,5,19,0.0
133,5,20,0.0
133,5,21,0.0
133,5,22,0.0
133,5,23,0.0
134,5,0,0.0
134,5,1,0.0
134,5,2,0.0
134,5,3,0.0
134,5,4,0.0
134,5,5,16.13
134,5,6,160.54
134,5,7,270.31
134,5,8,338.17
134,5,9,560.89
134,5,10,504.17
134,5,11,625.17
134,5,12,634.33
134,5,13,397.98
134,5,14,533.04
134,5,15,398.2
134,5,16,285.33
134,5,17,196.52
134,5,18,21.32
134,5,19,0.0
134,5,20,0.0
134,5,21,0.0
134,5,22,0.0
134,5,23,0.0
135,5,0,0.0
135,5,1,0.0
135,5,2,0.0
135,5,3,0.0
135,5,4,0.0
135,5,5,21.72
135,5,6,164.24
135,5,7,308.58
135,5,8,337.41
135,5,9,532.46
135,5,10,548.42
135,5,11,604.38
135,5,12,497.65
135,5,13,616.34
135,5,14,603.77
135,5,15,361.61
135,5,16,321.24
135,5,17,181.4
135,5,18,42.34
135,5,19,0.0
135,5,20,0.0
135,5,21,0.0
135,5,22,0.0
135,5,23,0.0
136,5,0,0.0
136,5,1,0.0
136,5,2,0.0
136,5,3,0.0
136,5,4,0.0
136,5,5,19.31
136,5,6,160.89
136,5,7,225.18
136,5,8,172.0
136,5,9,373.68
136,5,10,387.76
136,5,11,614.22
136,5,12,593.89
136,5,13,584.13
136,5,14,344.23
136,5,15,363.29
136,5,16,313.56
136,5,17,168.45
136,5,18,52.69
136,5,19,0.0
136,5,20,0.0
136,5,21,0.0
136,5,22,0.0
136,5,23,0.0
137,5,0,0.0
137,5,1,0.0
137,5,2,0.0
137,5,3,0.0
137,5,4,0.0
137,5,5,16.33
137,5,6,102.29
137,5,7,275.9
137,5,8,415.68
137,5,9,500.95
137,5,10,331.85
137,5,11,227.91
137,5,12,352.84
137,5,13,604.23
137,5,14,584.6
137,5,15,264.62
137,5,16,154.68
137,5,17,138.96
137,5,18,54.69
137,5,19,0.0
137,5,20,0.0
137,5,21,0.0
137,5,22,0.0
137,5,23,0.0
138,5,0,0.0
138,5,1,0.0
138,5,2,0.0
138,5,3,0.0
138,5,4,0.0
138,5,5,25.63
138,5,6,109.39
138,5,7,202.4
138,5,8,404.46
138,5,9,513.2
138,5,10,394.69
138,5,11,617.53
138,5,12,531.25
138,5,13,516.71
138,5,14,495.03
138,5,15,344.61
138,5,16,201.94
138,5,17,207.75
138,5,18,33.87
138,5,19,0.0
138,5,20,0.0
138,5,21,0.0
138,5,22,0.0
138,5,23,0.0
139,5,0,0.0
139,5,1,0.0
139,5,2,0.0
139,5,3,0.0
139,5,4,0.0
139,5,5,29.53
139,5,6,110.57
139,5,7,271.92
139,5,8,412.7
139,5,9,536.99
139,5,10,607.93
139,5,11,566.46
139,5,12,633.4
139,5,13,606.34
139,5,14,381.02
139,5,15,241.15
139,5,16,309.84
139,5,17,154.14
139,5,18,25.03
139,5,19,0.0
139,5,20,0.0
139,5,21,0.0
139,5,22,0.0
139,5,23,0.0
140,5,0,0.0
140,5,1,0.0
140,5,2,0.0
140,5,3,0.0
140,5,4,0.0
140,5,5,24.61
140,5,6,107.58
140,5,7,221.5
140,5,8,305.99
140,5,9,485.48
140,5,10,509.44
140,5,11,551.74
140,5,12,493.04
140,5,13,444.58
140,5,14,337.53
140,5,15,314.65
140,5,16,215.66
140,5,17,145.08
140,5,18,56.0
140,5,19,0.0
140,5,20,0.0
140,5,21,0.0
140,5,22,0.0
140,5,23,0.0
141,5,0,0.0
141,5,1,0.0
141,5,2,0.0
141,5,3,0.0
141,5,4,0.0
141,5,5,8.93
141,5,6,112.23
141,5,7,216.79
141,5,8,469.22
141,5,9,561.82
141,5,10,463.07
141,5,11,654.76
141,5,12,500.94
141,5,13,482.28
141,5,14,498.59
141,5,15,251.92
141,5,16,222.77
141,5,17,173.46
141,5,18,61.42
141,5,19,0.0
141,5,20,0.0
141,5,21,0.0
141,5,22,0.0
141,5,23,0.0
142,5,0,0.0
142,5,1,0.0
142,5,2,0.0
142,5,3,0.0
142,5,4,0.0
142,5,5,20.86
142,5,6,167.5
142,5,7,189.78
142,5,8,416.67
142,5,9,386.07
142,5,10,543.49
142,5,11,477.97
142,5,12,432.64
142,5,13,644.53
142,5,14,410.76
142,5,15,349.68
142,5,16,228.91
142,5,17,181.0
142,5,18,51.39
142,5,19,0.0
142,5,20,0.0
142,5,21,0.0
142,5,22,0.0
142,5,23,0.0
143,5,0,0.0
143,5,1,0.0
143,5,2,0.0
143,5,3,0.0
143,5,4,0.0
143,5,5,19.83
143,5,6,137.5
143,5,7,238.75
143,5,8,376.26
143,5,9,568.36
143,5,10,505.2
143,5,11,565.62
143,5,12,571.84
143,5,13,627.4
143,5,14,569.8
143,5,15,393.25
143,5,16,305.6
143,5,17,208.53
143,5,18,58.53
143,5,19,0.0
143,5,20,0.0
143,5,21,0.0
143,5,22,0.0
143,5,23,0.0
144,5,0,0.0
144,5,1,0.0
144,5,2,0.0
144,5,3,0.0
144,5,4,0.0
144,5,5,21.66
144,5,6,129.01
144,5,7,245.94
144,5,8,232.95
144,5,9,450.18
144,5,10,516.59
144,5,11,543.44
144,5,12,514.39
144,5,13,642.97
144,5,14,418.38
144,5,15,403.07
144,5,16,302.79
144,5,17,118.81
144,5,18,58.77
144,5,19,0.0
144,5,20,0.0
144,5,21,0.0
144,5,22,0.0
144,5,23,0.0
145,5,0,0.0
145,5,1,0.0
145,5,2,0.0
145,5,3,0.0
145,5,4,0.0
145,5,5,10.32
145,5,6,119.77
145,5,7,303.39
145,5,8,340.24
145,5,9,471.45
145,5,10,267.95
145,5,11,507.14
145,5,12,476.8
145,5,13,522.41
145,5,14,431.78
145,5,15,458.06
145,5,16,339.46
145,5,17,152.09
145,5,18,35.7
145,5,19,0.0
145,5,20,0.0
145,5,21,0.0
145,5,22,0.0
145,5,23,0.0
146,5,0,0.0
146,5,1,0.0
146,5,2,0.0
146,5,3,0.0
146,5,4,0.0
146,5,5,25.53
146,5,6,142.03
146,5,7,252.95
146,5,8,472.55
146,5,9,386.56
146,5,10,392.48
146,5,11,391.02
146,5,12,404.9
146,5,13,589.95
146,5,14,576.1
146,5,15,419.15
146,5,16,351.91
146,5,17,190.82
146,5,18,50.28
146,5,19,0.0
146,5,20,0.0
146,5,21,0.0
146,5,22,0.0
146,5,23,0.0
147,5,0,0.0
147,5,1,0.0
147,5,2,0.0
147,5,3,0.0
147,5,4,0.0
147,5,5,28.96
147,5,6,154.93
147,5,7,233.51
147,5,8,377.48
147,5,9,378.18
147,5,10,385.49
147,5,11,499.74
147,5,12,496.17
147,5,13,609.82
147,5,14,373.24
147,5,15,252.79
147,5,16,264.73
147,5,17,120.3
147,5,18,17.62
147,5,19,0.0
147,5,20,0.0
147,5,21,0.0
147,5,22,0.0
147,5,23,0.0
148,5,0,0.0
148,5,1,0.0
148,5,2,0.0
148,5,3,0.0
148,5,4,0.0
148,5,5,15.33
148,5,6,123.96
148,5,7,260.22
148,5,8,370.73
148,5,9,425.25
148,5,10,439.26
148,5,11,624.36
148,5,12,174.21
148,5,13,179.67
148,5,14,435.88
148,5,15,283.68
148,5,16,296.12
148,5,17,172.05
148,5,18,58.3
148,5,19,0.0
148,5,20,0.0
148,5,21,0.0
148,5,22,0.0
148,5,23,0.0
149,5,0,0.0
149,5,1,0.0
149,5,2,0.0
149,5,3,0.0
149,5,4,0.0
149,5,5,24.96
149,5,6,84.82
149,5,7,285.29
149,5,8,345.58
149,5,9,357.66
149,5,10,488.26
149,5,11,449.18
149,5,12,242.33
149,5,13,263.15
149,5,14,310.69
149,5,15,336.81
149,5,16,221.45
149,5,17,174.02
149,5,18,26.5
149,5,19,0.0
149,5,20,0.0
149,5,21,0.0
149,5,22,0.0
149,5,23,0.0
150,5,0,0.0
150,5,1,0.0
150,5,2,0.0
150,5,3,0.0
150,5,4,0.0
150,5,5,21.94
150,5,6,120.02
150,5,7,211.36
150,5,8,424.56
150,5,9,424.75
150,5,10,424.03
150,5,11,504.89
150,5,12,616.56
150,5,13,375.63
150,5,14,521.58
150,5,15,397.82
150,5,16,340.81
150,5,17,218.79
150,5,18,54.16
150,5,19,0.0
150,5,20,0.0
150,5,21,0.0
150,5,22,0.0
150,5,23,0.0
151,5,0,0.0
151,5,1,0.0
151,5,2,0.0
151,5,3,0.0
151,5,4,0.0
151,5,5,20.44
151,5,6,176.65
151,5,7,292.58
151,5,8,470.27
151,5,9,271.81
151,5,10,460.14
151,5,11,583.38
151,5,12,514.18
151,5,13,560.06
151,5,14,371.5
151,5,15,432.61
151,5,16,325.93
151,5,17,168.92
151,5,18,49.61
151,5,19,0.0
151,5,20,0.0
151,5,21,0.0
151,5,22,0.0
151,5,23,0.0
152,6,0,0.0
152,6,1,0.0
152,6,2,0.0
152,6,3,0.0
152,6,4,0.0
152,6,5,26.88
152,6,6,119.3
152,6,7,160.57
152,6,8,193.01
152,6,9,211.43
152,6,10,246.09
152,6,11,332.13
152,6,12,327.42
152,6,13,418.46
152,6,14,427.51
152,6,15,471.68
152,6,16,259.66
152,6,17,135.79
152,6,18,55.44
152,6,19,0.0
152,6,20,0.0
152,6,21,0.0
152,6,22,0.0
152,6,23,0.0
153,6,0,0.0
153,6,1,0.0
153,6,2,0.0
153,6,3,0.0
153,6,4,0.0
153,6,5,22.8
153,6,6,83.3
153,6,7,232.31
153,6,8,264.29
153,6,9,376.83
153,6,10,488.94
153,6,11,358.03
153,6,12,336.21
153,6,13,561.03
153,6,14,229.07
153,6,15,272.39
153,6,16,262.44
153,6,17,181.01
153,6,18,45.88
153,6,19,0.0
153,6,20,0.0
153,6,21,0.0
153,6,22,0.0
153,6,23,0.0
154,6,0,0.0
154,6,1,0.0
154,6,2,0.0
154,6,3,0.0
154,6,4,0.0
154,6,5,22.4
154,6,6,127.67
154,6,7,87.62
154,6,8,291.8
154,6,9,237.13
154,6,10,313.13
154,6,11,316.52
154,6,12,445.75
154,6,13,296.37
154,6,14,367.01
154,6,15,297.05
154,6,16,235.56
154,6,17,133.63
154,6,18,47.13
154,6,19,0.0
154,6,20,0.0
154,6,21,0.0
154,6,22,0.0
154,6,23,0.0
155,6,0,0.0
155,6,1,0.0
155,6,2,0.0
155,6,3,0.0
155,6,4,0.0
155,6,5,23.76
155,6,6,122.19
155,6,7,182.3
155,6,8,344.88
155,6,9,297.73
155,6,10,424.84
155,6,11,410.72
155,6,12,379.59
155,6,13,451.92
155,6,14,203.21
155,6,15,433.31
155,6,16,134.85
155,6,17,177.54
155,6,18,37.17
155,6,19,0.0
155,6,20,0.0
155,6,21,0.0
155,6,22,0.0
155,6,23,0.0
156,6,0,0.0
156,6,1,0.0
156,6,2,0.0
156,6,3,0.0
156,6,4,0.0
156,6,5,21.16
156,6,6,142.87
156,6,7,101.67
156,6,8,231.96
156,6,9,373.82
156,6,10,260.25
156,6,11,551.52
156,6,12,429.59
156,6,13,252.35
156,6,14,402.07
156,6,15,280.18
156,6,16,152.0
156,6,17,154.93
156,6,18,53.47
156,6,19,0.0
156,6,20,0.0
156,6,21,0.0
156,6,22,0.0
156,6,23,0.0
157,6,0,0.0
157,6,1,0.0
157,6,2,0.0
157,6,3,0.0
157,6,4,0.0
157,6,5,19.08
157,6,6,101.16
157,6,7,158.6
157,6,8,180.73
157,6,9,230.95
157,6,10,311.48
157,6,11,395.14
157,6,12,397.93
157,6,13,274.49
157,6,14,403.86
157,6,15,275.68
157,6,16,219.75
157,6,17,181.45
157,6,18,68.29
157,6,19,0.0
157,6,20,0.0
157,6,21,0.0
157,6,22,0.0
157,6,23,0.0
158,6,0,0.0
158,6,1,0.0
158,6,2,0.0
158,6,3,0.0
158,6,4,0.0
158,6,5,20.85
158,6,6,76.31
158,6,7,90.56
158,6,8,286.33
158,6,9,359.02
158,6,10,429.86
158,6,11,355.52
158,6,12,292.47
158,6,13,288.31
158,6,14,333.67
158,6,15,235.51
158,6,16,148.47
158,6,17,183.78
158,6,18,48.17
158,6,19,0.0
158,6,20,0.0
158,6,21,0.0
158,6,22,0.0
158,6,23,0.0
159,6,0,0.0
159,6,1,0.0
159,6,2,0.0
159,6,3,0.0
159,6,4,0.0
159,6,5,23.92
159,6,6,80.09
159,6,7,285.61
159,6,8,382.6
159,6,9,340.45
159,6,10,337.79
159,6,11,227.69
159,6,12,345.79
159,6,13,331.21
159,6,14,370.6
159,6,15,320.99
159,6,16,274.66
159,6,17,147.02
159,6,18,29.25
159,6,19,0.0
159,6,20,0.0
159,6,21,0.0
159,6,22,0.0
159,6,23,0.0
160,6,0,0.0
160,6,1,0.0
160,6,2,0.0
160,6,3,0.0
160,6,4,0.0
160,6,5,31.01
160,6,6,102.79
160,6,7,204.01
160,6,8,216.89
160,6,9,297.52
160,6,10,217.44
160,6,11,466.0
160,6,12,387.87
160,6,13,374.33
160,6,14,262.66
160,6,15,236.13
160,6,16,171.57
160,6,17,123.72
160,6,18,56.01
160,6,19,0.0
160,6,20,0.0
160,6,21,0.0
160,6,22,0.0
160,6,23,0.0
161,6,0,0.0
161,6,1,0.0
161,6,2,0.0
161,6,3,0.0
161,6,4,0.0
161,6,5,24.38
161,6,6,126.19
161,6,7,133.15
161,6,8,277.48
161,6,9,506.64
161,6,10,392.57
161,6,11,199.79
161,6,12,355.74
161,6,13,448.31
161,6,14,162.96
161,6,15,216.88
161,6,16,168.22
161,6,17,188.05
161,6,18,36.51
161,6,19,0.0
161,6,20,0.0
161,6,21,0.0
161,6,22,0.0
161,6,23,0.0
162,6,0,0.0
162,6,1,0.0
162,6,2,0.0
162,6,3,0.0
162,6,4,0.0
162,6,5,23.31
162,6,6,117.35
162,6,7,141.41
162,6,8,260.79
162,6,9,283.93
162,6,10,365.51
162,6,11,425.76
162,6,12,400.62
162,6,13,453.85
162,6,14,283.25
162,6,15,218.49
162,6,16,197.19
162,6,17,92.45
162,6,18,51.01
162,6,19,0.0
162,6,20,0.0
162,6,21,0.0
162,6,22,0.0
162,6,23,0.0
163,6,0,0.0
163,6,1,0.0
163,6,2,0.0
163,6,3,0.0
163,6,4,0.0
163,6,5,23.37
163,6,6,151.69
163,6,7,151.52
163,6,8,324.32
163,6,9,390.75
163,6,10,236.76
163,6,11,337.06
163,6,12,411.68
163,6,13,366.54
163,6,14,315.52
163,6,15,293.72
163,6,16,246.78
163,6,17,141.09
163,6,18,41.53
163,6,19,0.0
163,6,20,0.0
163,6,21,0.0
163,6,22,0.0
163,6,23,0.0
164,6,0,0.0
164,6,1,0.0
164,6,2,0.0
164,6,3,0.0
164,6,4,0.0
164,6,5,21.96
164,6,6,62.76
164,6,7,149.55
164,6,8,177.45
164,6,9,270.04
164,6,10,509.74
164,6,11,386.49
164,6,12,295.24
164,6,13,393.21
164,6,14,427.38
164,6,15,252.64
164,6,16,149.44
164,6,17,196.41
164,6,18,30.4
164,6,19,0.0
164,6,20,0.0
164,6,21,0.0
164,6,22,0.0
164,6,23,0.0
165,6,0,0.0
165,6,1,0.0
165,6,2,0.0
165,6,3,0.0
165,6,4,0.0
165,6,5,31.25
165,6,6,100.52
165,6,7,148.13
165,6,8,267.52
165,6,9,359.89
165,6,10,356.99
165,6,11,226.95
165,6,12,358.01
165,6,13,422.77
165,6,14,419.85
165,6,15,266.47
165,6,16,222.28
165,6,17,172.77
165,6,18,58.88
165,6,19,0.0
165,6,20,0.0
165,6,21,0.0
165,6,22,0.0
165,6,23,0.0
166,6,0,0.0
166,6,1,0.0
166,6,2,0.0
166,6,3,0.0
166,6,4,0.0
166,6,5,31.14
166,6,6,99.12
166,6,7,262.22
166,6,8,302.98
166,6,9,377.56
166,6,10,402.92
166,6,11,332.13
166,6,12,299.93
166,6,13,386.78
166,6,14,341.36
166,6,15,299.44
166,6,16,247.2
166,6,17,124.42
166,6,18,57.72
166,6,19,0.0
166,6,20,0.0
166,6,21,0.0
166,6,22,0.0
166,6,23,0.0
167,6,0,0.0
167,6,1,0.0
167,6,2,0.0
167,6,3,0.0
167,6,4,0.0
167,6,5,18.48
167,6,6,79.59
167,6,7,115.57
167,6,8,204.97
167,6,9,354.17
167,6,10,370.49
167,6,11,472.06
167,6,12,551.62
167,6,13,376.6
167,6,14,368.82
167,6,15,246.74
167,6,16,328.33
167,6,17,126.61
167,6,18,28.2
167,6,19,0.0
167,6,20,0.0
167,6,21,0.0
167,6,22,0.0
167,6,23,0.0
168,6,0,0.0
168,6,1,0.0
168,6,2,0.0
168,6,3,0.0
168,6,4,0.0
168,6,5,18.74
168,6,6,78.02
168,6,7,190.47
168,6,8,289.57
168,6,9,171.68
168,6,10,377.36
168,6,11,425.13
168,6,12,453.87
168,6,13,415.96
168,6,14,358.39
168,6,15,263.58
168,6,16,213.18
168,6,17,152.44
168,6,18,36.21
168,6,19,0.0
168,6,20,0.0
168,6,21,0.0
168,6,22,0.0
168,6,23,0.0
169,6,0,0.0
169,6,1,0.0
169,6,2,0.0
169,6,3,0.0
169,6,4,0.0
169,6,5,20.46
169,6,6,148.17
169,6,7,117.91
169,6,8,177.21
169,6,9,335.9
169,6,10,521.87
169,6,11,326.61
169,6,12,229.51
169,6,13,493.09
169,6,14,273.07
169,6,15,239.13
169,6,16,228.6
169,6,17,138.3
169,6,18,47.24
169,6,19,0.0
169,6,20,0.0
169,6,21,0.0
169,6,22,0.0
169,6,23,0.0
170,6,0,0.0
170,6,1,0.0
170,6,2,0.0
170,6,3,0.0
170,6,4,0.0
170,6,5,22.71
170,6,6,75.16
170,6,7,165.86
170,6,8,230.12
170,6,9,376.38
170,6,10,485.29
170,6,11,268.98
170,6,12,331.37
170,6,13,341.32
170,6,14,353.37
170,6,15,196.78
170,6,16,156.25
170,6,17,98.43
170,6,18,36.15
170,6,19,0.0
170,6,20,0.0
170,6,21,0.0
170,6,22,0.0
170,6,23,0.0
171,6,0,0.0
171,6,1,0.0
171,6,2,0.0
171,6,3,0.0
171,6,4,0.0
171,6,5,17.89
171,6,6,98.79
171,6,7,190.88
171,6,8,312.0
171,6,9,286.22
171,6,10,401.71
171,6,11,435.71
171,6,12,446.7
171,6,13,487.36
171,6,14,491.41
171,6,15,268.57
171,6,16,157.52
171,6,17,161.94
171,6,18,49.53
171,6,19,0.0
171,6,20,0.0
171,6,21,0.0
171,6,22,0.0
171,6,23,0.0
172,6,0,0.0
172,6,1,0.0
172,6,2,0.0
172,6,3,0.0
172,6,4,0.0
172,6,5,19.38
172,6,6,82.6
172,6,7,204.39
172,6,8,185.61
172,6,9,242.96
172,6,10,529.43
172,6,11,457.72
172,6,12,340.14
172,6,13,483.85
172,6,14,337.06
172,6,15,252.23
172,6,16,163.96
172,6,17,165.11
172,6,18,41.11
172,6,19,0.0
172,6,20,0.0
172,6,21,0.0
172,6,22,0.0
172,6,23,0.0
173,6,0,0.0
173,6,1,0.0
173,6,2,0.0
173,6,3,0.0
173,6,4,0.0
173,6,5,29.81
173,6,6,112.11
173,6,7,278.76
173,6,8,236.21
173,6,9,301.78
173,6,10,284.97
173,6,11,351.21
173,6,12,255.77
173,6,13,367.12
173,6,14,312.08
173,6,15,171.27
173,6,16,233.59
173,6,17,111.5
173,6,18,46.1
173,6,19,0.0
173,6,20,0.0
173,6,21,0.0
173,6,22,0.0
173,6,23,0.0
174,6,0,0.0
174,6,1,0.0
174,6,2,0.0
174,6,3,0.0
174,6,4,0.0
174,6,5,19.91
174,6,6,95.72
174,6,7,173.62
174,6,8,233.8
174,6,9,307.83
174,6,10,462.9
174,6,11,229.31
174,6,12,201.98
174,6,13,249.81
174,6,14,256.4
174,6,15,231.31
174,6,16,173.59
174,6,17,89.82
174,6,18,35.46
174,6,19,0.0
174,6,20,0.0
174,6,21,0.0
174,6,22,0.0
174,6,23,0.0
175,6,0,0.0
175,6,1,0.0
175,6,2,0.0
175,6,3,0.0
175,6,4,0.0
175,6,5,22.68
175,6,6,80.36
175,6,7,162.34
175,6,8,233.72
175,6,9,392.7
175,6,10,304.17
175,6,11,233.63
175,6,12,456.11
175,6,13,404.8
175,6,14,246.61
175,6,15,340.48
